D0033,A116,254,254,42,F8641
D0033,B5100,260,284,-42,F8641
D0033,A081,406,406,74,F6283
D0033,B4541,411,442,-74,F6283
D0033,A006,520,520,47,F0274
D0033,B5956,530,556,-47,F0274
D0033,A031,763,763,3,F2829
D0033,B6574,786,796,-3,F2829
D0034,A039,99,99,11,F3661
D0034,B0328,104,119,-11,F3661
D0034,A123,196,196,53,F9097
D0034,B1325,210,237,-53,F9097
D0034,A007,293,293,45,F0363
D0034,B5437,306,331,-45,F0363
D0034,A048,431,431,65,F4128
D0034,B0875,437,466,-65,F4128
D0034,A030,640,640,3,F2559
D0034,B2913,666,676,-3,F2559
D0034,A017,784,784,31,F1056
D0034,B3295,795,817,-31,F1056
D0035,A036,101,101,65,F3331
D0035,B9088,104,133,-65,F3331
D0035,A082,237,237,6,F6329
D0035,B2761,253,265,-6,F6329
D0035,A014,373,373,46,F0860
D0035,B1545,380,405,-46,F0860
D0035,A003,430,430,73,F0112
D0035,B5623,434,465,-73,F0112
D0035,A046,480,480,24,F4093
D0035,B8881,489,509,-24,F4093
D0035,A099,664,664,34,F7427
D0035,B3818,691,713,-34,F7427
D0035,A076,875,875,17,F6017
D0035,B5112,882,899,-17,F6017
D0036,S021,483,483,1,E0437
D0036,B3341,483,491,-1,E0437
D0036,S594,671,671,2,E4161
D0036,B0995,675,684,-2,E4161
D0036,A120,754,754,31,F8945
D0036,B3206,781,803,-31,F8945
D0037,S374,312,312,2,E2842
D0037,B0560,313,322,-2,E2842
D0037,A123,383,383,73,F9119
D0037,B4150,389,420,-73,F9119
D0037,A035,529,529,32,F3235
D0037,B6859,544,566,-32,F3235
D0037,A122,681,681,45,F9081
D0037,B8222,685,710,-45,F9081
D0037,A107,750,750,56,F7951
D0037,B0015,759,786,-56,F7951
D0038,A103,59,59,13,F7746
D0038,B7198,67,83,-13,F7746
D0038,A063,133,133,84,F5063
D0038,B0827,141,173,-84,F5063
D0038,A072,261,261,18,F5861
D0038,B5525,276,294,-18,F5861
D0038,A067,481,481,30,F5497
D0038,B8473,492,513,-30,F5497
D0038,A037,662,662,34,F3387
D0038,B3310,671,693,-34,F3387
D0038,A103,790,790,26,F7702
D0038,B2070,801,821,-26,F7702
D0039,A063,35,35,6,F5086
D0039,B4325,36,48,-6,F5086
D0039,S260,563,563,2,E2215
D0039,B7948,565,574,-2,E2215
D0039,S016,669,669,1,E0255
D0039,B0434,676,684,-1,E0255
D0039,A097,863,863,9,F7274
D0039,B9055,878,892,-9,F7274
D0040,S016,567,567,3,E0260
D0040,B0434,574,584,-3,E0260
D0040,A037,662,662,17,F3455
D0040,B7418,697,714,-17,F3455
D0040,A099,841,841,19,F7342
D0040,B0501,879,897,-19,F7342
D0041,A041,23,23,61,F3748
D0041,B0370,29,57,-61,F3748
D0041,A004,66,66,49,F0134
D0041,B0958,68,94,-49,F0134
D0041,A049,161,161,25,F4177
D0041,B0955,168,188,-25,F4177
D0041,S016,362,362,1,E0302
D0041,B6315,364,372,-1,E0302
D0041,A099,600,600,37,F7378
D0041,B1884,612,635,-37,F7378
D0041,A075,906,906,22,F5951
D0041,B2056,910,929,-22,F5951
D0042,S306,628,628,3,E2462
D0042,B1005,632,642,-3,E2462
D0042,A060,752,752,20,F4771
D0042,B2658,764,782,-20,F4771
D0043,A040,97,97,98,F3704
D0043,B0147,102,137,-98,F3704
D0043,A012,244,244,16,F0786
D0043,B7292,264,281,-16,F0786
D0043,A106,445,445,2,F7937
D0043,B7907,489,498,-2,F7937
D0043,A084,634,634,49,F6475
D0043,B7236,639,665,-49,F6475
D0043,S414,687,687,3,E3011
D0043,B5474,688,698,-3,E3011
D0043,S282,774,774,3,E2371
D0043,B6039,780,790,-3,E2371
D0044,A041,25,25,65,F3757
D0044,B1549,27,56,-65,F3757
D0044,A020,227,227,27,F1313
D0044,B0465,252,273,-27,F1313
D0044,A079,433,433,13,F6160
D0044,B0217,447,463,-13,F6160
D0044,A022,600,600,24,F1752
D0044,B7466,612,632,-24,F1752
D0044,S545,737,737,1,E3859
D0044,B7768,1009,1017,-1,E3859
D0045,A089,102,102,64,F6732
D0045,B2161,109,138,-64,F6732
D0045,A019,351,351,54,F1255
D0045,B4790,355,382,-54,F1255
D0045,A082,615,615,3,F6353
D0045,B5105,671,681,-3,F6353
D0045,S574,782,782,3,E4048
D0045,B6778,785,795,-3,E4048
D0046,S447,246,246,2,E3264
D0046,B6981,252,261,-2,E3264
D0046,A024,300,300,78,F1949
D0046,B5330,307,338,-78,F1949
D0046,A002,387,387,73,F0042
D0046,B4782,389,420,-73,F0042
D0046,A035,510,510,59,F3191
D0046,B4253,515,543,-59,F3191
D0046,A007,680,680,8,F0390
D0046,B7972,687,700,-8,F0390
D0046,S088,863,863,1,E1388
D0046,B5223,866,874,-1,E1388
D0047,A076,73,73,36,F6021
D0047,B5795,77,100,-36,F6021
D0047,A037,232,232,12,F3430
D0047,B5797,242,257,-12,F3430
D0047,A122,356,356,96,F9080
D0047,B8215,359,393,-96,F9080
D0047,A047,457,457,89,F4098
D0047,B1441,468,501,-89,F4098
D0047,A009,578,578,27,F0521
D0047,B0374,610,631,-27,F0521
D0047,S451,760,760,2,E3287
D0047,B5937,764,773,-2,E3287
D0048,S334,367,367,2,E2626
D0048,B8400,397,406,-2,E2626
D0048,S254,512,512,3,E2141
D0048,B1972,515,525,-3,E2141
D0048,A094,565,565,35,F7000
D0048,B0671,570,593,-35,F7000
D0048,A075,723,723,5,F5957
D0048,B3882,774,786,-5,F5957
D0049,A056,20,20,44,F4547
D0049,B0775,29,54,-44,F4547
D0049,A037,141,141,26,F3392
D0049,B3851,150,170,-26,F3392
D0049,A026,301,301,25,F2202
D0049,B5906,309,329,-25,F2202
D0049,S091,478,478,2,E1395
D0049,B6540,662,671,-2,E1395
D0049,A071,865,865,38,F5782
D0049,B3317,871,894,-38,F5782
D0050,S596,231,231,11,E4170
D0050,B6964,241,256,-11,E4170
D0050,A085,350,350,68,F6524
D0050,B6753,359,389,-68,F6524
D0050,A015,422,422,35,F0920
D0050,B7686,423,446,-35,F0920
D0050,S522,480,480,3,E3760
D0050,B7735,484,494,-3,E3760
D0050,S262,559,559,2,E2248
D0050,B7948,561,570,-2,E2248
D0050,A110,653,653,49,F8194
D0050,B0386,659,685,-49,F8194
D0050,A119,771,771,4,F8900
D0050,B6500,783,794,-4,F8900
D0051,A017,248,248,14,F1101
D0051,B8209,252,268,-14,F1101
D0051,A064,391,391,59,F5128
D0051,B8374,393,421,-59,F5128
D0051,A119,565,565,23,F8862
D0051,B1233,573,592,-23,F8862
D0051,A116,685,685,14,F8634
D0051,B4719,699,715,-14,F8634
D0051,S016,737,737,3,E0296
D0051,B0064,738,748,-3,E0296
D0052,A104,167,167,36,F7792
D0052,B8481,173,196,-36,F7792
D0052,S525,225,225,1,E3785
D0052,B3187,226,234,-1,E3785
D0052,S296,283,283,1,E2440
D0052,B6815,286,294,-1,E2440
D0052,A035,361,361,43,F3177
D0052,B3475,382,407,-43,F3177
D0052,A020,569,569,11,F1473
D0052,B6233,610,625,-11,F1473
D0052,A006,712,712,77,F0209
D0052,B0592,725,756,-77,F0209
D0053,S020,406,406,4,E0388
D0053,B3062,410,421,-4,E0388
D0053,S594,620,620,3,E4154
D0053,B3275,621,631,-3,E4154
D0053,S045,810,810,2,E0884
D0053,B1760,848,857,-2,E0884
D0054,A025,58,58,61,F2066
D0054,B4752,69,97,-61,F2066
D0054,A043,159,159,70,F3887
D0054,B3280,169,199,-70,F3887
D0054,S494,256,256,1,E3544
D0054,B6497,263,271,-1,E3544
D0054,A029,346,346,14,F2482
D0054,B6687,362,378,-14,F2482
D0054,S165,425,425,12,E1687
D0054,B3243,429,444,-12,E1687
D0054,A092,500,500,80,F6931
D0054,B6502,503,535,-80,F6931
D0054,A083,581,581,74,F6417
D0054,B4025,589,620,-74,F6417
D0054,A063,669,669,78,F5099
D0054,B6038,675,706,-78,F5099
D0054,A112,797,797,32,F8413
D0054,B8381,804,826,-32,F8413
D0055,S024,425,425,1,E0542
D0055,B5710,427,435,-1,E0542
D0055,A068,627,627,24,F5565
D0055,B8677,636,656,-24,F5565
D0055,A035,798,798,24,F3224
D0055,B6012,822,842,-24,F3224
D0056,S374,211,211,3,E2834
D0056,B3260,212,222,-3,E2834
D0056,A068,303,303,40,F5510
D0056,B0279,311,335,-40,F5510
D0056,A116,535,535,38,F8639
D0056,B4990,537,560,-38,F8639
D0056,A111,724,724,54,F8333
D0056,B7704,728,755,-54,F8333
D0057,A036,29,29,31,F3321
D0057,B6943,33,55,-31,F3321
D0057,A123,159,159,67,F9123
D0057,B4475,173,203,-67,F9123
D0057,A038,292,292,7,F3521
D0057,B2018,306,319,-7,F3521
D0057,S329,547,547,2,E2567
D0057,B6877,552,561,-2,E2567
D0057,A075,727,727,9,F5967
D0057,B5106,785,799,-9,F5967
D0058,A007,165,165,74,F0364
D0058,B5544,178,209,-74,F0364
D0058,A009,365,365,15,F0576
D0058,B5554,367,384,-15,F0576
D0058,A008,577,577,6,F0433
D0058,B2391,606,618,-6,F0433
D0058,A102,772,772,28,F7608
D0058,B0912,777,798,-28,F7608
D0059,S574,224,224,1,E4021
D0059,B1865,228,236,-1,E4021
D0059,A103,360,360,34,F7726
D0059,B4092,379,401,-34,F7726
D0059,A061,608,608,55,F4926
D0059,B5499,620,647,-55,F4926
D0059,A037,788,788,67,F3404
D0059,B4372,802,832,-67,F3404
D0060,A070,246,246,7,F5749
D0060,B8018,272,285,-7,F5749
D0060,A066,317,317,1,F5329
D0060,B5646,329,337,-1,F5329
D0060,A063,462,462,56,F5061
D0060,B0505,462,489,-56,F5061
D0060,S019,590,590,2,E0385
D0060,B3341,591,600,-2,E0385
D0060,S208,706,706,1,E1905
D0060,B7803,707,715,-1,E1905
D0060,A026,831,831,12,F2165
D0060,B2211,844,859,-12,F2165
D0061,A088,99,99,56,F6706
D0061,B7133,102,129,-56,F6706
D0061,A100,170,170,37,F7546
D0061,B3539,181,204,-37,F7546
D0061,A110,329,329,56,F8203
D0061,B1330,340,367,-56,F8203
D0061,S630,578,578,1,E4615
D0061,B3253,580,588,-1,E4615
D0061,A025,708,708,46,F2087
D0061,B5841,722,747,-46,F2087
D0062,S120,569,569,1,E1510
D0062,B6310,570,578,-1,E1510
D0062,S012,651,651,1,E0126
D0062,B3341,652,660,-1,E0126
D0062,A029,787,787,21,F2464
D0062,B4315,791,810,-21,F2464
D0063,A038,157,157,26,F3536
D0063,B2638,183,203,-26,F3536
D0063,A054,361,361,76,F4421
D0063,B2595,367,398,-76,F4421
D0063,A062,446,446,10,F5056
D0063,B8734,450,464,-10,F5056
D0063,A109,476,476,95,F8131
D0063,B2548,567,601,-95,F8131
D0063,A025,807,807,55,F1988
D0063,B0069,815,842,-55,F1988
D0064,S266,226,226,2,E2302
D0064,B7948,228,237,-2,E2302
D0064,A028,290,290,61,F2406
D0064,B7267,311,339,-61,F2406
D0064,S003,563,563,11,E0037
D0064,B3569,566,581,-11,E0037
D0064,S486,726,726,1,E3476
D0064,B4320,729,737,-1,E3476
D0065,S472,354,354,3,E3388
D0065,B8363,363,373,-3,E3388
D0065,A094,472,472,59,F7034
D0065,B6039,477,505,-59,F7034
D0065,A116,596,596,29,F8589
D0065,B2126,601,622,-29,F8589
D0065,A109,814,814,8,F8173
D0065,B6594,901,914,-8,F8173
D0066,A006,46,46,37,F0281
D0066,B6477,62,85,-37,F0281
D0066,A025,135,135,59,F2018
D0066,B2022,144,172,-59,F2018
D0066,A075,349,349,3,F5955
D0066,B3143,359,369,-3,F5955
D0066,A022,469,469,26,F1749
D0066,B7224,489,509,-26,F1749
D0066,A099,716,716,12,F7457
D0066,B5235,794,809,-12,F7457
D0067,A075,227,227,16,F5947
D0067,B0905,233,250,-16,F5947
D0067,A109,446,446,58,F8178
D0067,B7047,453,481,-58,F8178
D0067,S614,693,693,2,E4388
D0067,B3253,695,704,-2,E4388
D0067,S428,857,857,3,E3147
D0067,B2276,857,867,-3,E3147
D0068,A065,72,72,80,F5146
D0068,B1416,74,106,-80,F5146
D0068,A090,170,170,99,F6820
D0068,B4654,174,209,-99,F6820
D0068,A036,293,293,62,F3290
D0068,B3230,298,327,-62,F3290
D0068,S161,384,384,2,E1666
D0068,B0790,389,398,-2,E1666
D0068,A044,500,500,16,F3963
D0068,B7166,505,522,-16,F3963
D0068,A114,641,641,46,F8502
D0068,B6671,648,673,-46,F8502
D0068,A066,850,850,12,F5323
D0068,B5229,880,895,-12,F5323
D0069,A037,84,84,5,F3396
D0069,B3952,96,108,-5,F3396
D0069,A007,221,221,37,F0346
D0069,B3516,235,258,-37,F0346
D0069,A002,317,317,86,F0023
D0069,B1848,324,357,-86,F0023
D0069,S021,536,536,1,E0440
D0069,B3341,536,544,-1,E0440
D0069,A030,615,615,2,F2596
D0069,B4948,657,666,-2,F2596
D0069,A017,837,837,37,F1041
D0069,B1830,844,867,-37,F1041
D0070,A017,57,57,21,F1087
D0070,B6185,67,86,-21,F1087
D0070,A032,206,206,7,F2880
D0070,B1109,228,241,-7,F2880
D0070,S334,449,449,2,E2596
D0070,B3801,478,487,-2,E2596
D0070,A030,691,691,14,F2563
D0070,B3229,693,709,-14,F2563
D0070,A027,901,901,18,F2246
D0070,B1035,907,925,-18,F2246
D0071,S515,247,247,4,E3642
D0071,B6462,251,262,-4,E3642
D0071,A100,294,294,11,F7531
D0071,B0882,307,322,-11,F7531
D0071,A031,407,407,14,F2706
D0071,B0637,414,430,-14,F2706
D0071,A112,701,701,43,F8362
D0071,B2165,702,727,-43,F8362
D0072,S580,214,214,3,E4096
D0072,B6456,226,236,-3,E4096
D0072,S479,290,290,1,E3429
D0072,B1866,299,307,-1,E3429
D0072,S082,465,465,2,E1364
D0072,B2247,467,476,-2,E1364
D0072,S418,620,620,1,E3047
D0072,B2347,628,636,-1,E3047
D0072,A046,803,803,75,F4058
D0072,B4101,806,837,-75,F4058
D0073,A099,162,162,4,F7388
D0073,B2485,175,186,-4,F7388
D0073,A116,408,408,59,F8662
D0073,B6203,416,444,-59,F8662
D0073,S420,604,604,2,E3073
D0073,B1784,605,614,-2,E3073
D0073,A012,718,718,21,F0728
D0073,B2928,737,756,-21,F0728
D0074,S319,242,242,2,E2520
D0074,B8841,278,287,-2,E2520
D0074,A038,437,437,21,F3548
D0074,B3302,461,480,-21,F3548
D0074,A031,749,749,4,F2837
D0074,B7038,780,791,-4,F2837
D0075,A008,155,155,12,F0415
D0075,B1119,158,173,-12,F0415
D0075,A006,267,267,57,F0254
D0075,B4225,273,301,-57,F0254
D0075,S629,401,401,2,E4589
D0075,B3923,404,413,-2,E4589
D0075,A085,580,580,58,F6522
D0075,B6531,584,612,-58,F6522
D0075,S142,637,637,1,E1600
D0075,B3198,637,645,-1,E1600
D0075,A055,713,713,10,F4487
D0075,B1780,720,734,-10,F4487
D0076,A030,205,205,25,F2593
D0076,B4882,257,277,-25,F2593
D0076,A028,513,513,56,F2409
D0076,B7858,526,553,-56,F2409
D0076,S003,706,706,1,E0054
D0076,B7861,706,714,-1,E0054
D0076,A070,892,892,6,F5676
D0076,B1800,1004,1016,-6,F5676
D0077,A099,234,234,7,F7482
D0077,B6403,258,271,-7,F7482
D0077,A066,544,544,2,F5326
D0077,B5446,693,702,-2,F5326
D0077,S224,974,974,1,E2019
D0077,B5195,984,992,-1,E2019
D0078,A078,156,156,18,F6156
D0078,B7862,160,178,-18,F6156
D0078,A008,383,383,54,F0411
D0078,B0719,387,414,-54,F0411
D0078,S264,540,540,1,E2266
D0078,B0454,541,549,-1,E2266
D0078,S413,579,579,3,E2995
D0078,B0597,583,593,-3,E2995
D0078,A020,733,733,63,F1362
D0078,B2133,762,791,-63,F1362
D0079,S233,231,231,5,E2049
D0079,B0503,235,247,-5,E2049
D0079,A089,323,323,78,F6759
D0079,B5126,333,364,-78,F6759
D0079,A043,431,431,37,F3868
D0079,B0251,440,463,-37,F3868
D0079,A005,526,526,34,F0199
D0079,B8103,530,552,-34,F0199
D0079,A068,681,681,66,F5544
D0079,B5469,683,712,-66,F5544
D0079,A063,811,811,15,F5082
D0079,B3725,815,832,-15,F5082
D0080,A021,190,190,14,F1575
D0080,B1124,201,217,-14,F1575
D0080,A055,265,265,19,F4524
D0080,B7490,276,294,-19,F4524
D0080,A090,326,326,17,F6805
D0080,B1981,332,349,-17,F6805
D0080,S515,437,437,2,E3630
D0080,B0513,440,449,-2,E3630
D0080,A009,604,604,22,F0585
D0080,B6595,611,630,-22,F0585
D0080,A095,693,693,55,F7124
D0080,B5160,701,728,-55,F7124
D0081,A106,112,112,6,F7916
D0081,B5707,176,188,-6,F7916
D0081,A067,434,434,21,F5409
D0081,B1948,440,459,-21,F5409
D0081,A031,645,645,1,F2824
D0081,B6348,721,729,-1,F2824
D0082,A025,127,127,40,F1995
